Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type
32,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232622506,1488232622650,0,84,23,0,2110,0,0,2,ShuffleMapTask
31,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232622474,1488232622662,0,110,14,0,2110,0,0,2,ShuffleMapTask
33,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232622638,1488232622775,0,75,14,0,2110,0,0,2,ShuffleMapTask
34,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232622646,1488232622783,0,78,37,0,2110,0,0,2,ShuffleMapTask
35,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232622758,1488232622877,0,84,13,0,2110,0,0,2,ShuffleMapTask
36,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232622779,1488232622933,0,65,27,0,2110,0,0,2,ShuffleMapTask
37,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232622871,1488232622953,0,40,7,0,2110,0,0,2,ShuffleMapTask
38,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232622926,1488232623066,0,87,14,0,2110,0,0,2,ShuffleMapTask
39,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232622942,1488232623095,0,69,26,0,2110,0,0,2,ShuffleMapTask
40,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623053,1488232623163,0,63,10,0,2110,0,0,2,ShuffleMapTask
42,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623148,1488232623303,0,81,22,0,2110,0,0,2,ShuffleMapTask
41,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623087,1488232623305,0,117,27,0,2110,0,0,2,ShuffleMapTask
43,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623279,1488232623453,0,110,10,0,2110,0,0,2,ShuffleMapTask
44,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623291,1488232623470,0,89,11,0,2110,0,0,2,ShuffleMapTask
45,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623426,1488232623579,0,102,10,0,2110,0,0,2,ShuffleMapTask
46,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623466,1488232623590,0,70,16,0,2110,0,0,2,ShuffleMapTask
47,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623567,1488232623715,0,112,7,0,2110,0,0,2,ShuffleMapTask
48,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623586,1488232623720,0,79,13,0,2110,0,0,2,ShuffleMapTask
50,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623716,1488232623849,0,103,10,0,2110,0,0,2,ShuffleMapTask
49,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623698,1488232623860,0,111,25,0,2110,0,0,2,ShuffleMapTask
51,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623841,1488232623962,0,65,7,0,2110,0,0,2,ShuffleMapTask
52,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623856,1488232623971,0,50,12,0,2110,0,0,2,ShuffleMapTask
53,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623940,1488232624057,0,74,7,0,2110,0,0,2,ShuffleMapTask
54,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232623957,1488232624108,0,61,6,0,2110,0,0,2,ShuffleMapTask
55,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624048,1488232624157,0,65,6,0,2110,0,0,2,ShuffleMapTask
56,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624092,1488232624185,0,61,6,0,2110,0,0,2,ShuffleMapTask
58,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624174,1488232624290,0,58,14,0,2110,0,0,2,ShuffleMapTask
57,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624141,1488232624310,0,74,9,0,2110,0,0,2,ShuffleMapTask
59,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624247,1488232624426,0,71,20,0,2110,0,0,2,ShuffleMapTask
60,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624271,1488232624467,0,79,10,0,2110,0,0,2,ShuffleMapTask
62,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624417,1488232624530,0,62,7,0,2110,0,0,2,ShuffleMapTask
61,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624397,1488232624541,0,110,6,0,2110,0,0,2,ShuffleMapTask
63,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624523,1488232624603,0,58,6,0,2110,0,0,2,ShuffleMapTask
64,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624538,1488232624620,0,43,6,0,2110,0,0,2,ShuffleMapTask
65,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624599,1488232624659,0,37,6,0,2110,0,0,2,ShuffleMapTask
67,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624652,1488232624732,0,53,7,0,2110,0,0,2,ShuffleMapTask
66,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624615,1488232624770,0,75,21,0,2110,0,0,2,ShuffleMapTask
68,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624725,1488232624809,0,55,5,0,2110,0,0,2,ShuffleMapTask
69,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624764,1488232624874,0,75,7,0,2110,0,0,2,ShuffleMapTask
70,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624800,1488232624930,0,88,17,0,2110,0,0,2,ShuffleMapTask
71,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624867,1488232624992,0,96,6,0,2110,0,0,2,ShuffleMapTask
72,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624923,1488232625014,0,68,5,0,2110,0,0,2,ShuffleMapTask
73,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232624988,1488232625147,0,114,20,38,2110,0,0,2,ShuffleMapTask
74,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625011,1488232625162,0,96,25,38,2110,0,0,2,ShuffleMapTask
75,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625137,1488232625234,0,74,7,0,2110,0,0,2,ShuffleMapTask
76,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625154,1488232625249,0,52,15,0,2110,0,0,2,ShuffleMapTask
77,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625229,1488232625344,0,77,4,0,2110,0,0,2,ShuffleMapTask
78,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625245,1488232625355,0,63,4,0,2110,0,0,2,ShuffleMapTask
79,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625337,1488232625421,0,60,4,0,2110,0,0,2,ShuffleMapTask
80,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625350,1488232625471,0,74,22,0,2110,0,0,2,ShuffleMapTask
81,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625418,1488232625525,0,82,6,0,2110,0,0,2,ShuffleMapTask
82,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625468,1488232625534,0,45,4,0,2110,0,0,2,ShuffleMapTask
83,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625521,1488232625617,0,66,10,0,2110,0,0,2,ShuffleMapTask
84,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625531,1488232625625,0,67,3,0,2110,0,0,2,ShuffleMapTask
85,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625609,1488232625684,0,46,4,0,2110,0,0,2,ShuffleMapTask
86,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625622,1488232625719,0,61,5,0,2110,0,0,2,ShuffleMapTask
87,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625673,1488232625759,0,61,3,0,2110,0,0,2,ShuffleMapTask
88,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625712,1488232625790,0,53,5,0,2110,0,0,2,ShuffleMapTask
89,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625755,1488232625828,0,39,3,0,2110,0,0,2,ShuffleMapTask
91,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625807,1488232625885,0,37,5,0,2110,0,0,2,ShuffleMapTask
90,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625784,1488232625898,0,68,6,0,2110,0,0,2,ShuffleMapTask
92,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625868,1488232625973,0,74,5,0,2110,0,0,2,ShuffleMapTask
93,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625875,1488232626021,0,42,4,0,2110,0,0,2,ShuffleMapTask
94,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625961,1488232626092,0,84,4,0,2110,0,0,2,ShuffleMapTask
95,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232625996,1488232626155,0,88,8,0,2110,0,0,2,ShuffleMapTask
96,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626070,1488232626162,0,33,3,0,2110,0,0,2,ShuffleMapTask
97,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626119,1488232626248,0,85,3,37,2110,0,0,2,ShuffleMapTask
98,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626128,1488232626302,0,80,6,37,2110,0,0,2,ShuffleMapTask
99,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626233,1488232626333,0,42,5,0,2110,0,0,2,ShuffleMapTask
101,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626320,1488232626417,0,36,3,0,2110,0,0,2,ShuffleMapTask
100,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626286,1488232626430,0,34,3,0,2110,0,0,2,ShuffleMapTask
102,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626377,1488232626463,0,42,4,0,2110,0,0,2,ShuffleMapTask
103,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626407,1488232626510,0,42,5,0,2110,0,0,2,ShuffleMapTask
104,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626457,1488232626569,0,75,11,0,2110,0,0,2,ShuffleMapTask
105,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626501,1488232626595,0,55,7,0,2110,0,0,2,ShuffleMapTask
106,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626564,1488232626651,0,55,2,0,2110,0,0,2,ShuffleMapTask
107,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626585,1488232626721,0,95,13,0,2110,0,0,2,ShuffleMapTask
108,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626646,1488232626724,0,54,3,0,2110,0,0,2,ShuffleMapTask
110,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626734,1488232626827,0,76,2,0,2110,0,0,2,ShuffleMapTask
109,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626715,1488232626889,0,139,3,0,2110,0,0,2,ShuffleMapTask
111,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626822,1488232626901,0,59,3,0,2110,0,0,2,ShuffleMapTask
112,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626885,1488232626978,0,72,5,0,2110,0,0,2,ShuffleMapTask
113,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626899,1488232626988,0,73,2,0,2110,0,0,2,ShuffleMapTask
114,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626973,1488232627052,0,58,9,0,2110,0,0,2,ShuffleMapTask
115,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232626986,1488232627078,0,74,4,0,2110,0,0,2,ShuffleMapTask
116,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627047,1488232627104,0,39,3,0,2110,0,0,2,ShuffleMapTask
117,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627075,1488232627139,0,47,5,0,2110,0,0,2,ShuffleMapTask
118,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627099,1488232627176,0,50,7,0,2110,0,0,2,ShuffleMapTask
119,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627135,1488232627222,0,54,3,0,2110,0,0,2,ShuffleMapTask
121,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627215,1488232627276,0,33,2,0,2110,0,0,2,ShuffleMapTask
120,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627169,1488232627281,0,82,4,0,2110,0,0,2,ShuffleMapTask
122,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627264,1488232627355,0,62,2,7,2110,0,0,2,ShuffleMapTask
123,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627272,1488232627392,0,82,5,0,2110,0,0,2,ShuffleMapTask
124,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627338,1488232627407,0,40,2,0,2110,0,0,2,ShuffleMapTask
125,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627386,1488232627463,0,60,2,0,2110,0,0,2,ShuffleMapTask
126,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627397,1488232627477,0,48,4,0,2110,0,0,2,ShuffleMapTask
127,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627460,1488232627520,0,43,2,0,2110,0,0,2,ShuffleMapTask
128,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627475,1488232627552,0,56,4,0,2110,0,0,2,ShuffleMapTask
129,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627514,1488232627561,0,35,2,0,2110,0,0,2,ShuffleMapTask
130,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627547,1488232627608,0,43,3,0,2110,0,0,2,ShuffleMapTask
131,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627558,1488232627639,0,47,4,0,2110,0,0,2,ShuffleMapTask
132,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627604,1488232627679,0,59,3,0,2110,0,0,2,ShuffleMapTask
133,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627635,1488232627687,0,32,2,0,2110,0,0,2,ShuffleMapTask
134,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627674,1488232628033,0,340,1,15,2110,0,0,2,ShuffleMapTask
135,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232627681,1488232628052,0,336,5,15,2110,0,0,2,ShuffleMapTask
136,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628024,1488232628269,0,211,4,0,2110,0,0,2,ShuffleMapTask
137,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628043,1488232628310,0,228,4,0,2110,0,0,2,ShuffleMapTask
138,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628255,1488232628391,0,103,2,0,2110,0,0,2,ShuffleMapTask
139,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628299,1488232628494,0,158,4,0,2110,0,0,2,ShuffleMapTask
140,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628376,1488232628502,0,88,2,0,2110,0,0,2,ShuffleMapTask
142,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628500,1488232628665,0,107,3,16,2110,0,0,2,ShuffleMapTask
141,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628484,1488232628711,0,182,5,16,2110,0,0,2,ShuffleMapTask
143,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628641,1488232628766,0,84,3,0,2110,0,0,2,ShuffleMapTask
144,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628686,1488232628860,0,129,3,0,2110,0,0,2,ShuffleMapTask
145,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628748,1488232628886,0,115,1,0,2110,0,0,2,ShuffleMapTask
147,bsagent6.localdomain,90d05655-6af4-47e7-bf7e-08fcd1ad9aef-S11,NODE_LOCAL,1488232628882,1488232629073,0,152,3,33,2110,0,0,2,ShuffleMapTask
