Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type
32,node034.pico.cineca.it,0,NODE_LOCAL,1481569804834,1481569905708,0,100564,13,145,2476,0,0,0,ShuffleMapTask
39,node034.pico.cineca.it,0,NODE_LOCAL,1481569807824,1481569905710,0,97580,9,136,2476,0,0,0,ShuffleMapTask
27,node034.pico.cineca.it,0,NODE_LOCAL,1481569802870,1481569905712,0,102621,9,158,2476,0,0,0,ShuffleMapTask
33,node034.pico.cineca.it,0,NODE_LOCAL,1481569805500,1481569906480,0,100964,7,145,2476,0,0,0,ShuffleMapTask
37,node034.pico.cineca.it,0,NODE_LOCAL,1481569806925,1481569906564,0,99606,24,136,2476,0,0,0,ShuffleMapTask
34,node034.pico.cineca.it,0,NODE_LOCAL,1481569806152,1481569907575,0,101359,56,145,2476,0,0,0,ShuffleMapTask
40,node034.pico.cineca.it,0,NODE_LOCAL,1481569863127,1481569910674,0,46750,769,67,2476,0,0,0,ShuffleMapTask
41,node034.pico.cineca.it,0,NODE_LOCAL,1481569868053,1481569912710,0,43926,715,63,2476,0,0,0,ShuffleMapTask
42,node034.pico.cineca.it,0,NODE_LOCAL,1481569869447,1481569916284,0,46771,11,82,2476,0,0,0,ShuffleMapTask
43,node034.pico.cineca.it,0,NODE_LOCAL,1481569885566,1481569931850,0,45273,960,95,2476,0,0,0,ShuffleMapTask
46,node034.pico.cineca.it,0,NODE_LOCAL,1481569893088,1481569954783,0,61620,15,120,2476,0,0,0,ShuffleMapTask
44,node034.pico.cineca.it,0,NODE_LOCAL,1481569889922,1481569955412,0,65471,12,120,2476,0,0,0,ShuffleMapTask
45,node034.pico.cineca.it,0,NODE_LOCAL,1481569892408,1481569956523,0,64101,6,120,2476,0,0,0,ShuffleMapTask
51,node034.pico.cineca.it,0,NODE_LOCAL,1481569899890,1481569965749,0,65840,6,118,2476,0,0,0,ShuffleMapTask
47,node034.pico.cineca.it,0,NODE_LOCAL,1481569895534,1481569969393,0,73840,11,128,2476,0,0,0,ShuffleMapTask
48,node034.pico.cineca.it,0,NODE_LOCAL,1481569896873,1481569970344,0,72770,365,128,2476,0,0,0,ShuffleMapTask
49,node034.pico.cineca.it,0,NODE_LOCAL,1481569899215,1481569972212,0,72986,6,125,2476,0,0,0,ShuffleMapTask
59,node034.pico.cineca.it,0,NODE_LOCAL,1481569907574,1481569972381,0,64795,6,105,2476,0,0,0,ShuffleMapTask
53,node034.pico.cineca.it,0,NODE_LOCAL,1481569900967,1481569972435,0,71445,16,125,2476,0,0,0,ShuffleMapTask
52,node034.pico.cineca.it,0,NODE_LOCAL,1481569900196,1481569972681,0,72474,6,125,2476,0,0,0,ShuffleMapTask
62,node034.pico.cineca.it,0,NODE_LOCAL,1481569916257,1481569974202,0,57902,11,89,2476,0,0,0,ShuffleMapTask
57,node034.pico.cineca.it,0,NODE_LOCAL,1481569906479,1481569974524,0,68004,34,115,2476,0,0,0,ShuffleMapTask
50,node034.pico.cineca.it,0,NODE_LOCAL,1481569899863,1481569974590,0,74713,6,135,2476,0,0,0,ShuffleMapTask
55,node034.pico.cineca.it,0,NODE_LOCAL,1481569905709,1481569977849,0,71328,806,130,2476,0,0,0,ShuffleMapTask
54,node034.pico.cineca.it,0,NODE_LOCAL,1481569905419,1481569979071,0,72484,807,130,2476,0,0,0,ShuffleMapTask
61,node034.pico.cineca.it,0,NODE_LOCAL,1481569912709,1481569980500,0,65416,2369,123,2476,0,0,0,ShuffleMapTask
58,node034.pico.cineca.it,0,NODE_LOCAL,1481569906562,1481569981106,0,74529,8,138,2476,0,0,0,ShuffleMapTask
63,node034.pico.cineca.it,0,NODE_LOCAL,1481569931816,1481569981216,0,48401,958,91,2476,0,0,0,ShuffleMapTask
56,node034.pico.cineca.it,0,NODE_LOCAL,1481569905711,1481569982088,0,75565,803,138,2476,0,0,0,ShuffleMapTask
64,node034.pico.cineca.it,0,NODE_LOCAL,1481569954732,1481569982385,0,26765,831,55,2476,0,0,0,ShuffleMapTask
65,node034.pico.cineca.it,0,NODE_LOCAL,1481569955411,1481569983692,0,28072,203,55,2476,0,0,0,ShuffleMapTask
60,node034.pico.cineca.it,0,NODE_LOCAL,1481569910662,1481569984957,0,74242,17,143,2476,0,0,0,ShuffleMapTask
66,node034.pico.cineca.it,0,NODE_LOCAL,1481569956522,1481569987266,0,30725,10,78,2476,0,0,0,ShuffleMapTask
68,node034.pico.cineca.it,0,NODE_LOCAL,1481569969392,1481570035126,0,65719,5,122,2476,0,0,0,ShuffleMapTask
67,node034.pico.cineca.it,0,NODE_LOCAL,1481569965742,1481570037526,0,71142,629,122,2476,0,0,0,ShuffleMapTask
69,node034.pico.cineca.it,0,NODE_LOCAL,1481569970343,1481570039348,0,68986,10,122,2476,0,0,0,ShuffleMapTask
76,node034.pico.cineca.it,0,NODE_LOCAL,1481569974588,1481570041363,0,66749,10,105,2476,0,0,0,ShuffleMapTask
73,node034.pico.cineca.it,0,NODE_LOCAL,1481569972680,1481570042616,0,69844,6,126,2476,0,0,0,ShuffleMapTask
70,node034.pico.cineca.it,0,NODE_LOCAL,1481569972212,1481570043377,0,71155,5,126,2476,0,0,0,ShuffleMapTask
71,node034.pico.cineca.it,0,NODE_LOCAL,1481569972380,1481570043492,0,71094,10,126,2476,0,0,0,ShuffleMapTask
77,node034.pico.cineca.it,0,NODE_LOCAL,1481569977848,1481570045944,0,68082,9,115,2476,0,0,0,ShuffleMapTask
74,node034.pico.cineca.it,0,NODE_LOCAL,1481569974201,1481570048417,0,74205,5,140,2476,0,0,0,ShuffleMapTask
72,node034.pico.cineca.it,0,NODE_LOCAL,1481569972434,1481570049720,0,77271,9,150,2476,0,0,0,ShuffleMapTask
83,node034.pico.cineca.it,0,NODE_LOCAL,1481569982384,1481570049874,0,67479,5,117,2476,0,0,0,ShuffleMapTask
80,node034.pico.cineca.it,0,NODE_LOCAL,1481569981105,1481570049937,0,68820,5,117,2476,0,0,0,ShuffleMapTask
84,node034.pico.cineca.it,0,NODE_LOCAL,1481569983692,1481570051711,0,67940,5,124,2476,0,0,0,ShuffleMapTask
79,node034.pico.cineca.it,0,NODE_LOCAL,1481569980499,1481570052303,0,71787,9,132,2476,0,0,0,ShuffleMapTask
85,node034.pico.cineca.it,0,NODE_LOCAL,1481569984937,1481570052643,0,67667,13,112,2476,0,0,0,ShuffleMapTask
78,node034.pico.cineca.it,0,NODE_LOCAL,1481569979007,1481570054303,0,75213,11,132,2476,0,0,0,ShuffleMapTask
81,node034.pico.cineca.it,0,NODE_LOCAL,1481569981214,1481570054421,0,73195,5,124,2476,0,0,0,ShuffleMapTask
82,node034.pico.cineca.it,0,NODE_LOCAL,1481569982086,1481570056411,0,73320,15,133,2476,0,0,0,ShuffleMapTask
86,node034.pico.cineca.it,0,NODE_LOCAL,1481569987265,1481570056412,0,68745,10,110,2476,0,0,0,ShuffleMapTask
75,node034.pico.cineca.it,0,NODE_LOCAL,1481569974523,1481570060496,0,85131,5,168,2476,0,0,0,ShuffleMapTask
87,node034.pico.cineca.it,0,NODE_LOCAL,1481570035123,1481570085040,0,49609,292,105,2476,0,0,0,ShuffleMapTask
89,node034.pico.cineca.it,0,NODE_LOCAL,1481570039347,1481570089002,0,49626,8,109,2476,0,0,0,ShuffleMapTask
91,node034.pico.cineca.it,0,NODE_LOCAL,1481570042615,1481570094276,0,51642,5,104,2476,0,0,0,ShuffleMapTask
88,node034.pico.cineca.it,0,NODE_LOCAL,1481570037524,1481570094278,0,56736,10,115,2476,0,0,0,ShuffleMapTask
90,node034.pico.cineca.it,0,NODE_LOCAL,1481570041355,1481570099491,0,57704,367,121,2476,0,0,0,ShuffleMapTask
93,node034.pico.cineca.it,0,NODE_LOCAL,1481570043490,1481570109526,0,66018,5,127,2476,0,0,0,ShuffleMapTask
92,node034.pico.cineca.it,0,NODE_LOCAL,1481570043376,1481570112605,0,69212,5,134,2476,0,0,0,ShuffleMapTask
96,node034.pico.cineca.it,0,NODE_LOCAL,1481570049719,1481570112975,0,63244,5,110,2476,0,0,0,ShuffleMapTask
94,node034.pico.cineca.it,0,NODE_LOCAL,1481570045943,1481570113251,0,67297,5,120,2476,0,0,0,ShuffleMapTask
95,node034.pico.cineca.it,0,NODE_LOCAL,1481570048416,1481570114675,0,66248,6,110,2476,0,0,0,ShuffleMapTask
100,node034.pico.cineca.it,0,NODE_LOCAL,1481570052302,1481570117048,0,64732,8,112,2476,0,0,0,ShuffleMapTask
98,node034.pico.cineca.it,0,NODE_LOCAL,1481570049936,1481570118174,0,68221,9,119,2476,0,0,0,ShuffleMapTask
105,node034.pico.cineca.it,0,NODE_LOCAL,1481570056411,1481570118332,0,61889,25,91,2476,0,0,0,ShuffleMapTask
104,node034.pico.cineca.it,0,NODE_LOCAL,1481570055427,1481570119828,0,63387,23,105,2476,0,0,0,ShuffleMapTask
106,node034.pico.cineca.it,0,NODE_LOCAL,1481570059666,1481570121338,0,60444,391,96,2476,0,0,0,ShuffleMapTask
97,node034.pico.cineca.it,0,NODE_LOCAL,1481570049873,1481570124071,0,72332,5,143,2476,0,0,0,ShuffleMapTask
101,node034.pico.cineca.it,0,NODE_LOCAL,1481570052642,1481570124072,0,69805,9,136,2476,0,0,0,ShuffleMapTask
99,node034.pico.cineca.it,0,NODE_LOCAL,1481570051642,1481570124073,0,70404,363,136,2476,0,0,0,ShuffleMapTask
102,node034.pico.cineca.it,0,NODE_LOCAL,1481570054302,1481570124094,0,69776,8,136,2476,0,0,0,ShuffleMapTask
103,node034.pico.cineca.it,0,NODE_LOCAL,1481570054420,1481570126547,0,72113,5,146,2476,0,0,0,ShuffleMapTask
107,node034.pico.cineca.it,0,NODE_LOCAL,1481570085032,1481570131613,0,46076,37,97,2476,0,0,0,ShuffleMapTask
110,node034.pico.cineca.it,0,NODE_LOCAL,1481570094277,1481570140726,0,45451,24,101,2476,0,0,0,ShuffleMapTask
109,node034.pico.cineca.it,0,NODE_LOCAL,1481570094269,1481570147080,0,52767,26,112,2476,0,0,0,ShuffleMapTask
108,node034.pico.cineca.it,0,NODE_LOCAL,1481570088987,1481570151354,0,62319,23,118,2476,0,0,0,ShuffleMapTask
111,node034.pico.cineca.it,0,NODE_LOCAL,1481570099439,1481570151530,0,51225,807,106,2476,0,0,0,ShuffleMapTask
119,node034.pico.cineca.it,0,NODE_LOCAL,1481570118331,1481570186297,0,67945,5,113,2476,0,0,0,ShuffleMapTask
114,node034.pico.cineca.it,0,NODE_LOCAL,1481570112974,1481570189451,0,76464,6,130,2476,0,0,0,ShuffleMapTask
113,node034.pico.cineca.it,0,NODE_LOCAL,1481570112597,1481570194062,0,81258,7,130,2476,0,0,0,ShuffleMapTask
112,node034.pico.cineca.it,0,NODE_LOCAL,1481570109520,1481570195240,0,85124,583,137,2476,0,0,0,ShuffleMapTask
117,node034.pico.cineca.it,0,NODE_LOCAL,1481570117047,1481570196807,0,79750,5,121,2476,0,0,0,ShuffleMapTask
116,node034.pico.cineca.it,0,NODE_LOCAL,1481570114674,1481570197767,0,83059,26,139,2476,0,0,0,ShuffleMapTask
120,node034.pico.cineca.it,0,NODE_LOCAL,1481570119826,1481570199285,0,77912,1537,116,2476,0,0,0,ShuffleMapTask
115,node034.pico.cineca.it,0,NODE_LOCAL,1481570113250,1481570201205,0,87944,5,139,2476,0,0,0,ShuffleMapTask
121,node034.pico.cineca.it,0,NODE_LOCAL,1481570121336,1481570202091,0,80719,29,116,2476,0,0,0,ShuffleMapTask
123,node034.pico.cineca.it,0,NODE_LOCAL,1481570124072,1481570210088,0,83891,5,125,2476,0,0,0,ShuffleMapTask
118,node034.pico.cineca.it,0,NODE_LOCAL,1481570118173,1481570210091,0,90879,6,149,2476,0,0,0,ShuffleMapTask
125,node034.pico.cineca.it,0,NODE_LOCAL,1481570124092,1481570210093,0,85885,4,125,2476,0,0,0,ShuffleMapTask
122,node034.pico.cineca.it,0,NODE_LOCAL,1481570122217,1481570212909,0,88827,5,133,2476,0,0,0,ShuffleMapTask
126,node034.pico.cineca.it,0,NODE_LOCAL,1481570126543,1481570213448,0,86085,803,123,2476,0,0,0,ShuffleMapTask
124,node034.pico.cineca.it,0,NODE_LOCAL,1481570124073,1481570213538,0,89454,4,133,2476,0,0,0,ShuffleMapTask
127,node034.pico.cineca.it,0,NODE_LOCAL,1481570131157,1481570216014,0,84364,26,115,2476,0,0,0,ShuffleMapTask
128,node034.pico.cineca.it,0,NODE_LOCAL,1481570139760,1481570216823,0,75565,527,101,2476,0,0,0,ShuffleMapTask
129,node034.pico.cineca.it,0,NODE_LOCAL,1481570147075,1481570217387,0,68994,1308,90,2476,0,0,0,ShuffleMapTask
130,node034.pico.cineca.it,0,NODE_LOCAL,1481570151349,1481570218227,0,65072,1796,90,2476,0,0,0,ShuffleMapTask
131,node034.pico.cineca.it,0,NODE_LOCAL,1481570151528,1481570224872,0,71706,1619,120,2476,0,0,0,ShuffleMapTask
132,node034.pico.cineca.it,0,NODE_LOCAL,1481570186287,1481570230242,0,43720,49,86,2476,0,0,0,ShuffleMapTask
133,node034.pico.cineca.it,0,NODE_LOCAL,1481570189451,1481570241728,0,52261,4,92,2476,0,0,0,ShuffleMapTask
134,node034.pico.cineca.it,0,NODE_LOCAL,1481570193875,1481570249890,0,53694,646,108,2476,0,0,0,ShuffleMapTask
135,node034.pico.cineca.it,0,NODE_LOCAL,1481570195239,1481570273356,0,78093,7,142,2476,0,0,0,ShuffleMapTask
137,node034.pico.cineca.it,0,NODE_LOCAL,1481570197765,1481570274827,0,77045,9,133,2476,0,0,0,ShuffleMapTask
138,node034.pico.cineca.it,0,NODE_LOCAL,1481570199284,1481570277307,0,78008,4,140,2476,0,0,0,ShuffleMapTask
136,node034.pico.cineca.it,0,NODE_LOCAL,1481570196806,1481570280008,0,83192,5,149,2476,0,0,0,ShuffleMapTask
139,node034.pico.cineca.it,0,NODE_LOCAL,1481570201204,1481570285096,0,83866,5,147,2476,0,0,0,ShuffleMapTask
140,node034.pico.cineca.it,0,NODE_LOCAL,1481570202090,1481570286697,0,84597,5,147,2476,0,0,0,ShuffleMapTask
141,node034.pico.cineca.it,0,NODE_LOCAL,1481570207972,1481570290863,0,79469,1298,137,2476,0,0,0,ShuffleMapTask
144,node034.pico.cineca.it,0,NODE_LOCAL,1481570212908,1481570292520,0,79599,4,140,2476,0,0,0,ShuffleMapTask
148,node034.pico.cineca.it,0,NODE_LOCAL,1481570216822,1481570292851,0,76018,4,134,2476,0,0,0,ShuffleMapTask
146,node034.pico.cineca.it,0,NODE_LOCAL,1481570213537,1481570293663,0,80111,8,140,2476,0,0,0,ShuffleMapTask
150,node034.pico.cineca.it,0,NODE_LOCAL,1481570218226,1481570294483,0,76241,10,134,2476,0,0,0,ShuffleMapTask
147,node034.pico.cineca.it,0,NODE_LOCAL,1481570216009,1481570295660,0,79011,623,134,2476,0,0,0,ShuffleMapTask
149,node034.pico.cineca.it,0,NODE_LOCAL,1481570217386,1481570298153,0,80753,7,143,2476,0,0,0,ShuffleMapTask
143,node034.pico.cineca.it,0,NODE_LOCAL,1481570210092,1481570300989,0,89596,1292,157,2476,0,0,0,ShuffleMapTask
145,node034.pico.cineca.it,0,NODE_LOCAL,1481570213446,1481570304314,0,90845,8,164,2476,0,0,0,ShuffleMapTask
142,node034.pico.cineca.it,0,NODE_LOCAL,1481570210089,1481570304831,0,93439,1294,183,2476,0,0,0,ShuffleMapTask
151,node034.pico.cineca.it,0,NODE_LOCAL,1481570224859,1481570309024,0,83942,201,139,2476,0,0,0,ShuffleMapTask
152,node034.pico.cineca.it,0,NODE_LOCAL,1481570230071,1481570311128,0,80691,190,143,2476,0,0,0,ShuffleMapTask
153,node034.pico.cineca.it,0,NODE_LOCAL,1481570241720,1481570322458,0,79222,627,149,2476,0,0,0,ShuffleMapTask
154,node034.pico.cineca.it,0,NODE_LOCAL,1481570248407,1481570323064,0,72627,540,123,2476,0,0,0,ShuffleMapTask
155,node034.pico.cineca.it,0,NODE_LOCAL,1481570273347,1481570327383,0,53988,29,104,2476,0,0,0,ShuffleMapTask
156,node034.pico.cineca.it,0,NODE_LOCAL,1481570274826,1481570338665,0,59569,7,119,2476,0,0,0,ShuffleMapTask
158,node034.pico.cineca.it,0,NODE_LOCAL,1481570280008,1481570338668,0,56169,4,112,2476,0,0,0,ShuffleMapTask
157,node034.pico.cineca.it,0,NODE_LOCAL,1481570277302,1481570339028,0,61691,23,112,2476,0,0,0,ShuffleMapTask
159,node034.pico.cineca.it,0,NODE_LOCAL,1481570285080,1481570342140,0,56810,224,111,2476,0,0,0,ShuffleMapTask
162,node034.pico.cineca.it,0,NODE_LOCAL,1481570292518,1481570366622,0,74084,8,122,2476,0,0,0,ShuffleMapTask
167,node034.pico.cineca.it,0,NODE_LOCAL,1481570298152,1481570380559,0,82334,4,129,2476,0,0,0,ShuffleMapTask
163,node034.pico.cineca.it,0,NODE_LOCAL,1481570292850,1481570398646,0,105772,8,146,2476,0,0,0,ShuffleMapTask
166,node034.pico.cineca.it,0,NODE_LOCAL,1481570295652,1481570402635,0,106665,304,146,2476,0,0,0,ShuffleMapTask
160,node034.pico.cineca.it,0,NODE_LOCAL,1481570286696,1481570405447,0,118739,5,174,2476,0,0,0,ShuffleMapTask
161,node034.pico.cineca.it,0,NODE_LOCAL,1481570290862,1481570409427,0,118551,9,165,2476,0,0,0,ShuffleMapTask
164,node034.pico.cineca.it,0,NODE_LOCAL,1481570293662,1481570412600,0,118927,4,163,2476,0,0,0,ShuffleMapTask
168,node034.pico.cineca.it,0,NODE_LOCAL,1481570300988,1481570419997,0,118132,871,173,2476,0,0,0,ShuffleMapTask
165,node034.pico.cineca.it,0,NODE_LOCAL,1481570294482,1481570420367,0,125874,5,182,2476,0,0,0,ShuffleMapTask
170,node034.pico.cineca.it,0,NODE_LOCAL,1481570304830,1481570421840,0,116998,5,147,2476,0,0,0,ShuffleMapTask
172,node034.pico.cineca.it,0,NODE_LOCAL,1481570311128,1481570422421,0,111281,6,137,2476,0,0,0,ShuffleMapTask
169,node034.pico.cineca.it,0,NODE_LOCAL,1481570304305,1481570423756,0,119433,4,166,2476,0,0,0,ShuffleMapTask
173,node034.pico.cineca.it,0,NODE_LOCAL,1481570321582,1481570424454,0,99640,2349,125,2476,0,0,0,ShuffleMapTask
179,node034.pico.cineca.it,0,NODE_LOCAL,1481570342135,1481570425584,0,82878,561,99,2476,0,0,0,ShuffleMapTask
171,node034.pico.cineca.it,0,NODE_LOCAL,1481570309021,1481570426224,0,116848,347,169,2476,0,0,0,ShuffleMapTask
178,node034.pico.cineca.it,0,NODE_LOCAL,1481570339027,1481570426225,0,87182,9,119,2476,0,0,0,ShuffleMapTask
180,node034.pico.cineca.it,0,NODE_LOCAL,1481570366618,1481570432019,0,65062,322,91,2476,0,0,0,ShuffleMapTask
175,node034.pico.cineca.it,0,NODE_LOCAL,1481570327378,1481570432114,0,104718,5,143,2476,0,0,0,ShuffleMapTask
174,node034.pico.cineca.it,0,NODE_LOCAL,1481570323063,1481570432149,0,107336,1743,148,2476,0,0,0,ShuffleMapTask
184,node034.pico.cineca.it,0,NODE_LOCAL,1481570405446,1481570433784,0,27211,11,59,2476,0,0,0,ShuffleMapTask
177,node034.pico.cineca.it,0,NODE_LOCAL,1481570338667,1481570433785,0,94841,68,128,2476,0,0,0,ShuffleMapTask
176,node034.pico.cineca.it,0,NODE_LOCAL,1481570334407,1481570433786,0,94842,71,128,2476,0,0,0,ShuffleMapTask
182,node034.pico.cineca.it,0,NODE_LOCAL,1481570398639,1481570434229,0,35350,227,67,2476,0,0,0,ShuffleMapTask
181,node034.pico.cineca.it,0,NODE_LOCAL,1481570380496,1481570436965,0,56238,137,86,2476,0,0,0,ShuffleMapTask
183,node034.pico.cineca.it,0,NODE_LOCAL,1481570402634,1481570438625,0,35964,8,78,2476,0,0,0,ShuffleMapTask
186,node034.pico.cineca.it,0,NODE_LOCAL,1481570412599,1481570445497,0,32877,8,84,2476,0,0,0,ShuffleMapTask
185,node034.pico.cineca.it,0,NODE_LOCAL,1481570409426,1481570445773,0,36334,6,93,2476,0,0,0,ShuffleMapTask
188,node034.pico.cineca.it,0,NODE_LOCAL,1481570420366,1481570499960,0,79577,3,128,2476,0,0,0,ShuffleMapTask
189,node034.pico.cineca.it,0,NODE_LOCAL,1481570421838,1481570505207,0,83357,4,128,2476,0,0,0,ShuffleMapTask
187,node034.pico.cineca.it,0,NODE_LOCAL,1481570419996,1481570510461,0,90453,5,137,2476,0,0,0,ShuffleMapTask
190,node034.pico.cineca.it,0,NODE_LOCAL,1481570422420,1481570520790,0,98359,4,145,2476,0,0,0,ShuffleMapTask
200,node034.pico.cineca.it,0,NODE_LOCAL,1481570433785,1481570525225,0,91001,433,114,2476,0,0,0,ShuffleMapTask
191,node034.pico.cineca.it,0,NODE_LOCAL,1481570423755,1481570525841,0,102074,4,137,2476,0,0,0,ShuffleMapTask
198,node034.pico.cineca.it,0,NODE_LOCAL,1481570432148,1481570526172,0,94014,5,114,2476,0,0,0,ShuffleMapTask
195,node034.pico.cineca.it,0,NODE_LOCAL,1481570426224,1481570528876,0,102641,4,133,2476,0,0,0,ShuffleMapTask
193,node034.pico.cineca.it,0,NODE_LOCAL,1481570425583,1481570529106,0,103458,59,147,2476,0,0,0,ShuffleMapTask
206,node034.pico.cineca.it,0,NODE_LOCAL,1481570445772,1481570529673,0,83813,80,90,2476,0,0,0,ShuffleMapTask
205,node034.pico.cineca.it,0,NODE_LOCAL,1481570445491,1481570529868,0,84009,357,90,2476,0,0,0,ShuffleMapTask
196,node034.pico.cineca.it,0,NODE_LOCAL,1481570432011,1481570530398,0,98349,25,124,2476,0,0,0,ShuffleMapTask
204,node034.pico.cineca.it,0,NODE_LOCAL,1481570438613,1481570530410,0,91467,313,113,2476,0,0,0,ShuffleMapTask
202,node034.pico.cineca.it,0,NODE_LOCAL,1481570434228,1481570530677,0,96438,4,135,2476,0,0,0,ShuffleMapTask
192,node034.pico.cineca.it,0,NODE_LOCAL,1481570424452,1481570531432,0,106964,9,158,2476,0,0,0,ShuffleMapTask
194,node034.pico.cineca.it,0,NODE_LOCAL,1481570426223,1481570532923,0,106689,5,144,2476,0,0,0,ShuffleMapTask
197,node034.pico.cineca.it,0,NODE_LOCAL,1481570432113,1481570533480,0,101352,8,146,2476,0,0,0,ShuffleMapTask
201,node034.pico.cineca.it,0,NODE_LOCAL,1481570433786,1481570533879,0,99658,429,146,2476,0,0,0,ShuffleMapTask
203,node034.pico.cineca.it,0,NODE_LOCAL,1481570436939,1481570534117,0,97125,20,135,2476,0,0,0,ShuffleMapTask
199,node034.pico.cineca.it,0,NODE_LOCAL,1481570432676,1481570535354,0,101132,432,146,2476,0,0,0,ShuffleMapTask
207,node034.pico.cineca.it,0,NODE_LOCAL,1481570499953,1481570535935,0,35354,614,60,2476,0,0,0,ShuffleMapTask
