Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type
25,10.0.0.13,3,PROCESS_LOCAL,1481253784767,1481253811636,0,26825,27,113,3299,0,0,2,ShuffleMapTask
27,10.0.0.13,1,PROCESS_LOCAL,1481253787361,1481253812062,0,24621,59,98,3299,0,0,2,ShuffleMapTask
26,10.0.0.13,3,PROCESS_LOCAL,1481253785082,1481253812250,0,27116,29,113,3299,0,0,2,ShuffleMapTask
28,10.0.0.5,2,PROCESS_LOCAL,1481253802381,1481253826684,0,24229,52,68,3297,0,0,2,ShuffleMapTask
29,10.0.0.5,2,PROCESS_LOCAL,1481253802429,1481253826711,0,24234,28,68,3297,0,0,2,ShuffleMapTask
30,10.0.0.13,1,PROCESS_LOCAL,1481253808026,1481253835298,0,27220,31,106,3299,0,0,2,ShuffleMapTask
32,10.0.0.13,1,PROCESS_LOCAL,1481253812060,1481253836646,0,24542,23,83,3299,0,0,2,ShuffleMapTask
33,10.0.0.13,3,PROCESS_LOCAL,1481253812249,1481253837276,0,24996,22,110,3299,0,0,2,ShuffleMapTask
31,10.0.0.13,3,PROCESS_LOCAL,1481253811635,1481253837613,0,25931,23,110,3299,0,0,2,ShuffleMapTask
35,10.0.0.5,2,PROCESS_LOCAL,1481253826710,1481253851241,0,24493,17,62,3297,0,0,2,ShuffleMapTask
34,10.0.0.5,2,PROCESS_LOCAL,1481253826682,1481253851301,0,24575,23,62,3297,0,0,2,ShuffleMapTask
36,10.0.0.13,1,PROCESS_LOCAL,1481253835297,1481253861018,0,25687,17,79,3299,0,0,2,ShuffleMapTask
37,10.0.0.13,1,PROCESS_LOCAL,1481253836645,1481253862242,0,25525,50,111,3299,0,0,2,ShuffleMapTask
39,10.0.0.13,3,PROCESS_LOCAL,1481253837611,1481253862312,0,24647,29,61,3299,0,0,2,ShuffleMapTask
38,10.0.0.13,3,PROCESS_LOCAL,1481253837275,1481253862697,0,25376,24,61,3299,0,0,2,ShuffleMapTask
41,10.0.0.5,2,PROCESS_LOCAL,1481253851300,1481253874425,0,23095,14,49,3297,0,0,2,ShuffleMapTask
40,10.0.0.5,2,PROCESS_LOCAL,1481253851239,1481253877084,0,25811,22,49,3297,0,0,2,ShuffleMapTask
42,10.0.0.13,1,PROCESS_LOCAL,1481253861015,1481253885446,0,24392,16,129,3299,0,0,2,ShuffleMapTask
45,10.0.0.13,3,PROCESS_LOCAL,1481253862696,1481253887139,0,24403,20,89,3299,0,0,2,ShuffleMapTask
43,10.0.0.13,1,PROCESS_LOCAL,1481253862241,1481253887141,0,24838,23,124,3299,0,0,2,ShuffleMapTask
44,10.0.0.13,3,PROCESS_LOCAL,1481253862311,1481253887940,0,25586,21,89,3299,0,0,2,ShuffleMapTask
46,10.0.0.5,2,PROCESS_LOCAL,1481253874424,1481253897806,0,23339,25,69,3297,0,0,2,ShuffleMapTask
47,10.0.0.5,2,PROCESS_LOCAL,1481253877083,1481253901115,0,23991,21,76,3297,0,0,2,ShuffleMapTask
48,10.0.0.13,1,PROCESS_LOCAL,1481253885445,1481253910172,0,24672,40,130,3299,0,0,2,ShuffleMapTask
50,10.0.0.13,1,PROCESS_LOCAL,1481253887138,1481253911219,0,24032,36,103,3299,0,0,2,ShuffleMapTask
49,10.0.0.13,3,PROCESS_LOCAL,1481253887135,1481253911528,0,24319,59,94,3299,0,0,2,ShuffleMapTask
51,10.0.0.13,3,PROCESS_LOCAL,1481253887939,1481253912558,0,24584,21,94,3299,0,0,2,ShuffleMapTask
52,10.0.0.5,2,PROCESS_LOCAL,1481253897804,1481253922727,0,24890,15,70,3297,0,0,2,ShuffleMapTask
53,10.0.0.5,2,PROCESS_LOCAL,1481253901114,1481253925773,0,24620,16,77,3297,0,0,2,ShuffleMapTask
54,10.0.0.13,1,PROCESS_LOCAL,1481253910171,1481253934917,0,24701,30,85,3299,0,0,2,ShuffleMapTask
55,10.0.0.13,1,PROCESS_LOCAL,1481253911218,1481253937304,0,26036,21,97,3299,0,0,2,ShuffleMapTask
56,10.0.0.13,3,PROCESS_LOCAL,1481253911527,1481253937849,0,26269,19,101,3299,0,0,2,ShuffleMapTask
57,10.0.0.13,3,PROCESS_LOCAL,1481253912556,1481253938520,0,25922,21,101,3299,0,0,2,ShuffleMapTask
58,10.0.0.5,2,PROCESS_LOCAL,1481253922726,1481253946502,0,23748,16,67,3297,0,0,2,ShuffleMapTask
59,10.0.0.5,2,PROCESS_LOCAL,1481253925772,1481253948153,0,22340,24,72,3297,0,0,2,ShuffleMapTask
60,10.0.0.13,1,PROCESS_LOCAL,1481253934915,1481253959108,0,24141,37,86,3299,0,0,2,ShuffleMapTask
61,10.0.0.13,1,PROCESS_LOCAL,1481253937301,1481253961777,0,24441,21,98,3299,0,0,2,ShuffleMapTask
62,10.0.0.13,3,PROCESS_LOCAL,1481253937848,1481253962917,0,25023,24,70,3299,0,0,2,ShuffleMapTask
63,10.0.0.13,3,PROCESS_LOCAL,1481253938519,1481253963131,0,24571,22,70,3299,0,0,2,ShuffleMapTask
64,10.0.0.5,2,PROCESS_LOCAL,1481253946500,1481253970679,0,24136,21,113,3297,0,0,2,ShuffleMapTask
65,10.0.0.5,2,PROCESS_LOCAL,1481253948152,1481253972455,0,24280,14,104,3297,0,0,2,ShuffleMapTask
66,10.0.0.13,1,PROCESS_LOCAL,1481253959106,1481253985238,0,26087,21,93,3299,0,0,2,ShuffleMapTask
67,10.0.0.13,1,PROCESS_LOCAL,1481253961774,1481253987575,0,25764,21,93,3299,0,0,2,ShuffleMapTask
68,10.0.0.13,3,PROCESS_LOCAL,1481253962916,1481253988790,0,25823,33,90,3299,0,0,2,ShuffleMapTask
69,10.0.0.13,3,PROCESS_LOCAL,1481253963130,1481253988958,0,25797,17,90,3299,0,0,2,ShuffleMapTask
70,10.0.0.5,2,PROCESS_LOCAL,1481253970678,1481253995467,0,24757,23,77,3297,0,0,2,ShuffleMapTask
71,10.0.0.5,2,PROCESS_LOCAL,1481253972454,1481253996921,0,24436,20,67,3297,0,0,2,ShuffleMapTask
72,10.0.0.13,1,PROCESS_LOCAL,1481253985237,1481254010598,0,25315,28,55,3299,0,0,2,ShuffleMapTask
74,10.0.0.13,3,PROCESS_LOCAL,1481253988789,1481254013371,0,24537,21,100,3299,0,0,2,ShuffleMapTask
75,10.0.0.13,3,PROCESS_LOCAL,1481253988957,1481254013406,0,24398,30,100,3299,0,0,2,ShuffleMapTask
73,10.0.0.13,1,PROCESS_LOCAL,1481253987573,1481254014156,0,26550,19,70,3299,0,0,2,ShuffleMapTask
76,10.0.0.5,2,PROCESS_LOCAL,1481253995466,1481254019639,0,24137,20,55,3297,0,0,2,ShuffleMapTask
77,10.0.0.5,2,PROCESS_LOCAL,1481253996919,1481254020447,0,23501,14,55,3297,0,0,2,ShuffleMapTask
78,10.0.0.13,1,PROCESS_LOCAL,1481254010597,1481254036274,0,25641,20,114,3299,0,0,2,ShuffleMapTask
79,10.0.0.13,3,PROCESS_LOCAL,1481254013369,1481254039365,0,25926,52,108,3299,0,0,2,ShuffleMapTask
80,10.0.0.13,3,PROCESS_LOCAL,1481254013405,1481254039373,0,25924,14,108,3299,0,0,2,ShuffleMapTask
81,10.0.0.13,1,PROCESS_LOCAL,1481254014155,1481254040110,0,25920,21,126,3299,0,0,2,ShuffleMapTask
82,10.0.0.5,2,PROCESS_LOCAL,1481254019637,1481254043369,0,23703,13,51,3297,0,0,2,ShuffleMapTask
83,10.0.0.5,2,PROCESS_LOCAL,1481254020445,1481254045439,0,24951,27,51,3297,0,0,2,ShuffleMapTask
84,10.0.0.13,1,PROCESS_LOCAL,1481254036272,1481254061725,0,25414,21,109,3299,0,0,2,ShuffleMapTask
86,10.0.0.13,3,PROCESS_LOCAL,1481254039372,1481254062946,0,23541,19,129,3299,0,0,2,ShuffleMapTask
87,10.0.0.13,1,PROCESS_LOCAL,1481254040109,1481254064310,0,24163,22,104,3299,0,0,2,ShuffleMapTask
85,10.0.0.13,3,PROCESS_LOCAL,1481254039364,1481254064817,0,25416,17,129,3299,0,0,2,ShuffleMapTask
88,10.0.0.5,2,PROCESS_LOCAL,1481254043368,1481254065406,0,22011,12,55,3297,0,0,2,ShuffleMapTask
89,10.0.0.5,2,PROCESS_LOCAL,1481254045437,1481254069024,0,23553,18,68,3297,0,0,2,ShuffleMapTask
90,10.0.0.13,1,PROCESS_LOCAL,1481254061724,1481254086202,0,24443,16,106,3299,0,0,2,ShuffleMapTask
91,10.0.0.13,3,PROCESS_LOCAL,1481254062945,1481254087028,0,24055,14,61,3299,0,0,2,ShuffleMapTask
94,10.0.0.5,2,PROCESS_LOCAL,1481254065404,1481254088432,0,22998,12,56,3297,0,0,2,ShuffleMapTask
92,10.0.0.13,1,PROCESS_LOCAL,1481254064309,1481254088896,0,24557,19,114,3299,0,0,2,ShuffleMapTask
93,10.0.0.13,3,PROCESS_LOCAL,1481254064815,1481254090939,0,26101,14,61,3299,0,0,2,ShuffleMapTask
95,10.0.0.5,2,PROCESS_LOCAL,1481254069022,1481254093414,0,24365,8,43,3297,0,0,2,ShuffleMapTask
96,10.0.0.13,1,PROCESS_LOCAL,1481254086200,1481254111473,0,25242,20,135,3299,0,0,2,ShuffleMapTask
97,10.0.0.13,3,PROCESS_LOCAL,1481254087027,1481254112831,0,25778,13,95,3299,0,0,2,ShuffleMapTask
99,10.0.0.13,1,PROCESS_LOCAL,1481254088894,1481254113016,0,24089,13,127,3299,0,0,2,ShuffleMapTask
98,10.0.0.5,2,PROCESS_LOCAL,1481254088430,1481254116932,0,28473,19,64,3297,0,0,2,ShuffleMapTask
100,10.0.0.13,3,PROCESS_LOCAL,1481254090938,1481254116957,0,25986,19,111,3299,0,0,2,ShuffleMapTask
101,10.0.0.5,2,PROCESS_LOCAL,1481254093412,1481254117612,0,24166,14,64,3297,0,0,2,ShuffleMapTask
103,10.0.0.13,3,PROCESS_LOCAL,1481254112830,1481254137793,0,24931,12,87,3299,0,0,2,ShuffleMapTask
104,10.0.0.13,1,PROCESS_LOCAL,1481254113014,1481254137936,0,24900,12,89,3299,0,0,2,ShuffleMapTask
102,10.0.0.13,1,PROCESS_LOCAL,1481254111472,1481254138318,0,26815,20,111,3299,0,0,2,ShuffleMapTask
105,10.0.0.5,2,PROCESS_LOCAL,1481254116931,1481254140830,0,23857,21,70,3297,0,0,2,ShuffleMapTask
107,10.0.0.5,2,PROCESS_LOCAL,1481254117611,1481254141128,0,23485,19,70,3297,0,0,2,ShuffleMapTask
106,10.0.0.13,3,PROCESS_LOCAL,1481254116956,1481254141739,0,24756,19,90,3299,0,0,2,ShuffleMapTask
108,10.0.0.13,3,PROCESS_LOCAL,1481254137792,1481254162850,0,25031,13,113,3299,0,0,2,ShuffleMapTask
109,10.0.0.13,1,PROCESS_LOCAL,1481254137935,1481254163152,0,25186,18,81,3299,0,0,2,ShuffleMapTask
110,10.0.0.13,1,PROCESS_LOCAL,1481254138316,1481254163880,0,25538,15,95,3299,0,0,2,ShuffleMapTask
111,10.0.0.5,2,PROCESS_LOCAL,1481254140828,1481254164162,0,23297,18,74,3297,0,0,2,ShuffleMapTask
112,10.0.0.5,2,PROCESS_LOCAL,1481254141127,1481254165137,0,23978,13,74,3297,0,0,2,ShuffleMapTask
113,10.0.0.13,3,PROCESS_LOCAL,1481254141738,1481254167640,0,25863,20,107,3299,0,0,2,ShuffleMapTask
117,10.0.0.5,2,PROCESS_LOCAL,1481254164161,1481254186344,0,22150,19,73,3297,0,0,2,ShuffleMapTask
114,10.0.0.13,3,PROCESS_LOCAL,1481254162849,1481254188183,0,25296,19,90,3299,0,0,2,ShuffleMapTask
115,10.0.0.13,1,PROCESS_LOCAL,1481254163151,1481254188440,0,25262,13,61,3299,0,0,2,ShuffleMapTask
118,10.0.0.5,2,PROCESS_LOCAL,1481254165136,1481254188632,0,23477,7,73,3297,0,0,2,ShuffleMapTask
116,10.0.0.13,1,PROCESS_LOCAL,1481254163878,1481254189129,0,25219,16,55,3299,0,0,2,ShuffleMapTask
119,10.0.0.13,3,PROCESS_LOCAL,1481254167639,1481254192768,0,25088,26,104,3299,0,0,2,ShuffleMapTask
120,10.0.0.5,2,PROCESS_LOCAL,1481254186343,1481254210554,0,24184,12,63,3297,0,0,2,ShuffleMapTask
123,10.0.0.5,2,PROCESS_LOCAL,1481254188631,1481254211192,0,22526,18,63,3297,0,0,2,ShuffleMapTask
122,10.0.0.13,1,PROCESS_LOCAL,1481254188438,1481254212759,0,24289,12,63,3299,0,0,2,ShuffleMapTask
124,10.0.0.13,1,PROCESS_LOCAL,1481254189128,1481254213377,0,24211,13,55,3299,0,0,2,ShuffleMapTask
121,10.0.0.13,3,PROCESS_LOCAL,1481254188182,1481254214661,0,26453,13,167,3299,0,0,2,ShuffleMapTask
125,10.0.0.13,3,PROCESS_LOCAL,1481254192767,1481254217432,0,24625,21,155,3299,0,0,2,ShuffleMapTask
126,10.0.0.5,2,PROCESS_LOCAL,1481254210553,1481254234560,0,23978,16,90,3297,0,0,2,ShuffleMapTask
127,10.0.0.5,2,PROCESS_LOCAL,1481254211191,1481254235194,0,23969,13,90,3297,0,0,2,ShuffleMapTask
128,10.0.0.13,1,PROCESS_LOCAL,1481254212757,1481254238246,0,25464,12,116,3299,0,0,2,ShuffleMapTask
129,10.0.0.13,1,PROCESS_LOCAL,1481254213376,1481254238572,0,25172,12,116,3299,0,0,2,ShuffleMapTask
130,10.0.0.13,3,PROCESS_LOCAL,1481254214659,1481254240235,0,25546,12,92,3299,0,0,2,ShuffleMapTask
131,10.0.0.13,3,PROCESS_LOCAL,1481254217430,1481254243189,0,25737,13,103,3299,0,0,2,ShuffleMapTask
133,10.0.0.5,2,PROCESS_LOCAL,1481254235193,1481254258189,0,22975,12,66,3297,0,0,2,ShuffleMapTask
132,10.0.0.5,2,PROCESS_LOCAL,1481254234559,1481254258938,0,24363,7,79,3297,0,0,2,ShuffleMapTask
134,10.0.0.13,1,PROCESS_LOCAL,1481254238245,1481254262543,0,24265,14,111,3299,0,0,2,ShuffleMapTask
135,10.0.0.13,1,PROCESS_LOCAL,1481254238570,1481254262844,0,24247,12,111,3299,0,0,2,ShuffleMapTask
136,10.0.0.13,3,PROCESS_LOCAL,1481254240234,1481254266029,0,25758,19,104,3299,0,0,2,ShuffleMapTask
137,10.0.0.13,3,PROCESS_LOCAL,1481254243188,1481254268292,0,25073,23,88,3299,0,0,2,ShuffleMapTask
139,10.0.0.5,2,PROCESS_LOCAL,1481254258936,1481254281547,0,22581,12,72,3297,0,0,2,ShuffleMapTask
138,10.0.0.5,2,PROCESS_LOCAL,1481254258187,1481254285064,0,26847,17,101,3297,0,0,2,ShuffleMapTask
140,10.0.0.13,1,PROCESS_LOCAL,1481254262541,1481254287902,0,25340,13,92,3299,0,0,2,ShuffleMapTask
141,10.0.0.13,1,PROCESS_LOCAL,1481254262842,1481254288395,0,25524,12,92,3299,0,0,2,ShuffleMapTask
142,10.0.0.13,3,PROCESS_LOCAL,1481254266028,1481254291134,0,25073,13,74,3299,0,0,2,ShuffleMapTask
143,10.0.0.13,3,PROCESS_LOCAL,1481254268291,1481254294203,0,25879,13,93,3299,0,0,2,ShuffleMapTask
144,10.0.0.5,2,PROCESS_LOCAL,1481254281545,1481254304099,0,22523,18,69,3297,0,0,2,ShuffleMapTask
145,10.0.0.5,2,PROCESS_LOCAL,1481254285062,1481254307317,0,22228,12,68,3297,0,0,2,ShuffleMapTask
146,10.0.0.13,1,PROCESS_LOCAL,1481254287901,1481254311857,0,23929,19,99,3299,0,0,2,ShuffleMapTask
147,10.0.0.13,1,PROCESS_LOCAL,1481254288394,1481254312459,0,24032,12,99,3299,0,0,2,ShuffleMapTask
148,10.0.0.13,3,PROCESS_LOCAL,1481254291135,1481254315307,0,24146,18,111,3299,0,0,2,ShuffleMapTask
149,10.0.0.13,3,PROCESS_LOCAL,1481254294202,1481254320760,0,26532,13,102,3299,0,0,2,ShuffleMapTask
150,10.0.0.5,2,PROCESS_LOCAL,1481254304098,1481254326481,0,22362,6,82,3297,0,0,2,ShuffleMapTask
151,10.0.0.5,2,PROCESS_LOCAL,1481254307316,1481254330489,0,23153,6,76,3297,0,0,2,ShuffleMapTask
153,10.0.0.13,1,PROCESS_LOCAL,1481254312457,1481254336839,0,24351,12,119,3299,0,0,2,ShuffleMapTask
152,10.0.0.13,1,PROCESS_LOCAL,1481254311856,1481254337182,0,25279,27,119,3299,0,0,2,ShuffleMapTask
154,10.0.0.13,3,PROCESS_LOCAL,1481254315306,1481254340435,0,25099,12,140,3299,0,0,2,ShuffleMapTask
155,10.0.0.13,3,PROCESS_LOCAL,1481254320759,1481254346609,0,25828,13,143,3299,0,0,2,ShuffleMapTask
156,10.0.0.5,2,PROCESS_LOCAL,1481254326480,1481254349428,0,22923,13,63,3297,0,0,2,ShuffleMapTask
157,10.0.0.5,2,PROCESS_LOCAL,1481254330488,1481254352580,0,22068,12,69,3297,0,0,2,ShuffleMapTask
158,10.0.0.13,1,PROCESS_LOCAL,1481254336838,1481254360283,0,23408,15,112,3299,0,0,2,ShuffleMapTask
159,10.0.0.13,1,PROCESS_LOCAL,1481254337181,1481254361853,0,24617,27,112,3299,0,0,2,ShuffleMapTask
160,10.0.0.13,3,PROCESS_LOCAL,1481254340434,1481254366074,0,25604,6,98,3299,0,0,2,ShuffleMapTask
161,10.0.0.13,3,PROCESS_LOCAL,1481254346607,1481254371927,0,25287,12,105,3299,0,0,2,ShuffleMapTask
162,10.0.0.5,2,PROCESS_LOCAL,1481254349427,1481254372865,0,23412,18,64,3297,0,0,2,ShuffleMapTask
163,10.0.0.5,2,PROCESS_LOCAL,1481254352579,1481254375375,0,22771,11,49,3297,0,0,2,ShuffleMapTask
165,10.0.0.13,1,PROCESS_LOCAL,1481254361851,1481254386978,0,25054,33,85,3299,0,0,2,ShuffleMapTask
164,10.0.0.13,1,PROCESS_LOCAL,1481254360281,1481254387441,0,27126,12,85,3299,0,0,2,ShuffleMapTask
166,10.0.0.13,3,PROCESS_LOCAL,1481254366073,1481254391551,0,25450,18,86,3299,0,0,2,ShuffleMapTask
168,10.0.0.5,2,PROCESS_LOCAL,1481254372864,1481254395219,0,22320,19,50,3297,0,0,2,ShuffleMapTask
169,10.0.0.5,2,PROCESS_LOCAL,1481254375374,1481254398348,0,22950,12,50,3297,0,0,2,ShuffleMapTask
167,10.0.0.13,3,PROCESS_LOCAL,1481254371926,1481254405173,0,33211,15,92,3299,0,0,2,ShuffleMapTask
170,10.0.0.13,1,PROCESS_LOCAL,1481254386977,1481254411939,0,24930,18,149,3299,0,0,2,ShuffleMapTask
171,10.0.0.13,1,PROCESS_LOCAL,1481254387440,1481254412293,0,24820,12,149,3299,0,0,2,ShuffleMapTask
172,10.0.0.13,3,PROCESS_LOCAL,1481254391550,1481254417215,0,25638,13,104,3299,0,0,2,ShuffleMapTask
173,10.0.0.5,2,PROCESS_LOCAL,1481254395218,1481254418244,0,22997,17,62,3297,0,0,2,ShuffleMapTask
174,10.0.0.5,2,PROCESS_LOCAL,1481254398347,1481254420550,0,22175,12,62,3297,0,0,2,ShuffleMapTask
175,10.0.0.13,3,PROCESS_LOCAL,1481254405172,1481254430367,0,25160,19,126,3299,0,0,2,ShuffleMapTask
176,10.0.0.13,1,PROCESS_LOCAL,1481254411938,1481254435947,0,23989,12,120,3299,0,0,2,ShuffleMapTask
177,10.0.0.13,1,PROCESS_LOCAL,1481254412292,1481254438266,0,25940,12,120,3299,0,0,2,ShuffleMapTask
178,10.0.0.13,3,PROCESS_LOCAL,1481254417215,1481254441767,0,24529,7,134,3299,0,0,2,ShuffleMapTask
179,10.0.0.5,2,PROCESS_LOCAL,1481254418243,1481254441947,0,23673,17,94,3297,0,0,2,ShuffleMapTask
180,10.0.0.5,2,PROCESS_LOCAL,1481254420548,1481254443684,0,23115,12,94,3297,0,0,2,ShuffleMapTask
181,10.0.0.13,3,PROCESS_LOCAL,1481254430366,1481254455125,0,24725,12,130,3299,0,0,2,ShuffleMapTask
182,10.0.0.13,1,PROCESS_LOCAL,1481254435946,1481254460826,0,24847,12,85,3299,0,0,2,ShuffleMapTask
183,10.0.0.13,1,PROCESS_LOCAL,1481254438265,1481254462884,0,24586,13,85,3299,0,0,2,ShuffleMapTask
185,10.0.0.5,2,PROCESS_LOCAL,1481254441945,1481254464887,0,22914,19,78,3297,0,0,2,ShuffleMapTask
184,10.0.0.13,3,PROCESS_LOCAL,1481254441766,1481254466893,0,25105,12,106,3299,0,0,2,ShuffleMapTask
186,10.0.0.5,2,PROCESS_LOCAL,1481254443683,1481254466934,0,23232,12,78,3297,0,0,2,ShuffleMapTask
187,10.0.0.13,3,PROCESS_LOCAL,1481254455123,1481254479796,0,24647,12,117,3299,0,0,2,ShuffleMapTask
188,10.0.0.13,1,PROCESS_LOCAL,1481254460825,1481254486212,0,25350,22,116,3299,0,0,2,ShuffleMapTask
189,10.0.0.13,1,PROCESS_LOCAL,1481254462883,1481254486487,0,23572,12,116,3299,0,0,2,ShuffleMapTask
192,10.0.0.5,2,PROCESS_LOCAL,1481254466933,1481254489341,0,22383,11,89,3297,0,0,2,ShuffleMapTask
190,10.0.0.5,2,PROCESS_LOCAL,1481254464886,1481254490118,0,25211,12,89,3297,0,0,2,ShuffleMapTask
191,10.0.0.13,3,PROCESS_LOCAL,1481254466891,1481254491965,0,25045,12,134,3299,0,0,2,ShuffleMapTask
193,10.0.0.13,3,PROCESS_LOCAL,1481254479794,1481254503879,0,24056,18,101,3299,0,0,2,ShuffleMapTask
194,10.0.0.13,1,PROCESS_LOCAL,1481254486210,1481254510806,0,24560,12,83,3299,0,0,2,ShuffleMapTask
195,10.0.0.13,1,PROCESS_LOCAL,1481254486486,1481254511856,0,25341,16,83,3299,0,0,2,ShuffleMapTask
196,10.0.0.5,2,PROCESS_LOCAL,1481254489340,1481254511913,0,22549,16,60,3297,0,0,2,ShuffleMapTask
197,10.0.0.5,2,PROCESS_LOCAL,1481254490116,1481254513244,0,23104,17,71,3297,0,0,2,ShuffleMapTask
198,10.0.0.13,3,PROCESS_LOCAL,1481254491965,1481254515614,0,23614,15,63,3299,0,0,2,ShuffleMapTask
199,10.0.0.13,3,PROCESS_LOCAL,1481254503877,1481254529195,0,25288,12,84,3299,0,0,2,ShuffleMapTask
200,10.0.0.13,1,PROCESS_LOCAL,1481254510804,1481254534440,0,23602,11,136,3299,0,0,2,ShuffleMapTask
202,10.0.0.5,2,PROCESS_LOCAL,1481254511912,1481254534645,0,22699,17,60,3297,0,0,2,ShuffleMapTask
203,10.0.0.5,2,PROCESS_LOCAL,1481254513243,1481254535146,0,21876,20,60,3297,0,0,2,ShuffleMapTask
201,10.0.0.13,1,PROCESS_LOCAL,1481254511854,1481254536031,0,24147,12,164,3299,0,0,2,ShuffleMapTask
204,10.0.0.13,3,PROCESS_LOCAL,1481254515613,1481254540471,0,24834,11,82,3299,0,0,2,ShuffleMapTask
205,10.0.0.13,3,PROCESS_LOCAL,1481254529193,1481254553759,0,24543,11,96,3299,0,0,2,ShuffleMapTask
207,10.0.0.5,2,PROCESS_LOCAL,1481254534640,1481254558257,0,23592,11,68,3297,0,0,2,ShuffleMapTask
206,10.0.0.13,1,PROCESS_LOCAL,1481254534439,1481254559956,0,25494,13,115,3299,0,0,2,ShuffleMapTask
208,10.0.0.5,2,PROCESS_LOCAL,1481254535145,1481254560092,0,24918,18,78,3297,0,0,2,ShuffleMapTask
209,10.0.0.13,1,PROCESS_LOCAL,1481254536030,1481254561205,0,25158,7,100,3299,0,0,2,ShuffleMapTask
210,10.0.0.13,3,PROCESS_LOCAL,1481254540469,1481254567803,0,27295,19,128,3299,0,0,2,ShuffleMapTask
211,10.0.0.13,3,PROCESS_LOCAL,1481254553758,1481254578013,0,24223,13,112,3299,0,0,2,ShuffleMapTask
212,10.0.0.5,2,PROCESS_LOCAL,1481254558255,1481254580463,0,22182,12,74,3297,0,0,2,ShuffleMapTask
213,10.0.0.13,1,PROCESS_LOCAL,1481254559955,1481254583844,0,23862,14,106,3299,0,0,2,ShuffleMapTask
215,10.0.0.13,1,PROCESS_LOCAL,1481254561204,1481254584838,0,23604,13,122,3299,0,0,2,ShuffleMapTask
